1000,被害,0,ひがい
1000,規則,0,きそく
1000,計算,0,けいさん
1000,記念,0,きねん
1000,記者,0,きしゃ
1000,設計,0,せっけい
1000,評価,0,ひょうか
1000,豊か,0,ゆたか
1000,費用,0,ひよう
1000,貿易,0,ぼうえき
1000,資料,0,しりょう
1000,輸入,0,ゆにゅう
1000,辞書,0,じしょ
1000,農業,0,のうぎょう
1000,返す,0,かえす
1000,連続,0,れんぞく
1000,遅れる,0,おくれる
1000,道,1,みち
1000,適用,0,てきよう
1000,関心,0,かんしん
1000,靴下,0,くつした
1000,首都,0,しゅと
1100,この間,1,このかん
1100,に対,0,につい
1100,もう一度,1,もういちど
1100,一定,0,いってい
1100,一時間,1,いちじかん
1100,主張,0,しゅちょう
1100,予算,0,よさん
1100,事務,0,じむ
1100,交流,0,こうりゅう
1100,人類,0,じんるい
1100,他人,0,たにん
1100,似合う,0,にあう
1100,供給,0,きょうきゅう
1100,借金,0,しゃっきん
1100,六つ,1,むつ
1100,出席,0,しゅっせき
1100,出版,0,しゅっぱん
1100,列車,0,れっしゃ
1100,利益,0,りえき
1100,到着,0,とうちゃく
1100,前半,0,ぜんはん
1100,単位,0,たんい
1100,印象,0,いんしょう
1100,同僚,0,どうりょう
1100,否定,0,ひてい
1100,周囲,0,しゅうい
1100,周辺,0,しゅうへん
1100,命令,0,めいれい
1100,喜ぶ,0,よろこぶ
1100,地位,0,ちい
1100,地元,0,じもと
1100,始まり,0,はじまり
1100,委員,0,いいん
1100,姿,0,すがた
1100,嫌,0,いや
1100,宇宙,0,うちゅう
1100,宇宙人,0,うちゅうじん
1100,宇宙船,0,うちゅうせん
1100,宗教,0,しゅうきょう
1100,平均,0,へいきん
1100,年度,0,ねんど
1100,建築,0,けんちく
1100,弱い,1,よわい
1100,強化,0,きょうか
1100,成立,0,せいりつ
1100,抱える,0,かかえる
1100,指定,0,してい
